RecordID,MAK,DocumentTypeCode,PropertyAddress,Suite,City,State,ZipCode,ZipCodePlus4,Latitude,Longitude,FIPSCode,APN,CensusKey,RecordingDate,SalesPrice
2117,4962007342,DTGD,10 Las Pisadas,,Rancho Santa Margarita,CA,92688,4101,33.646291,-117.617295,06059,836-603-01,060590320493000,10-03-1997,259000
2118,5065418261,DTGD,12 Las Pisadas,,Rancho Santa Margarita,CA,92688,4101,33.646094,-117.617413,06059,836-603-02,060590320493000,09-19-1997,278000
2119,5089903968,DTGD,18 Las Pisadas,,Rancho Santa Margarita,CA,92688,4101,33.645909,-117.617473,06059,836-603-03,060590320493000,07-22-2014,760000
2120,7768275252,DTGD,20 Las Pisadas,,Rancho Santa Margarita,CA,92688,4101,33.645731,-117.617504,06059,836-603-04,060590320493000,03-02-1998,345000
2121,7809863974,DTGD,19 Via Arribo,,Rancho Santa Margarita,CA,92688,4127,33.644812,-117.618471,06059,836-603-22,060590320493000,10-16-1998,371000
2122,6332073056,DTGD,17 Via Arribo,,Rancho Santa Margarita,CA,92688,4127,33.644797,-117.618704,06059,836-603-23,060590320493000,07-16-2014,850000
2123,6080485818,DTGD,15 Via Arribo,,Rancho Santa Margarita,CA,92688,4127,33.644786,-117.618923,06059,836-603-24,060590320493000,10-22-1998,384500
2124,7987854013,DTGD,11 Via Berrendo,,Rancho Santa Margarita,CA,92688,3194,33.646271,-117.616723,06059,836-611-02,060590320493000,09-21-2000,440000
2125,5448541888,DTGD,15 Via Berrendo,,Rancho Santa Margarita,CA,92688,3194,33.646113,-117.616786,06059,836-611-03,060590320493000,06-27-2002,560000
2126,1334677435,DTGD,17 Via Berrendo,,Rancho Santa Margarita,CA,92688,3195,33.645961,-117.616817,06059,836-611-04,060590320493000,07-24-1997,241000
2127,5139087957,DTGD,19 Via Berrendo,,Rancho Santa Margarita,CA,92688,3195,33.645795,-117.616835,06059,836-611-05,060590320493000,08-01-1997,252000
2128,9347340470,DTGD,20 Via Berrendo,,Rancho Santa Margarita,CA,92688,3196,33.645655,-117.616403,06059,836-611-13,060590320493000,07-31-1997,306000
2129,1089692233,DTGD,18 Via Berrendo,,Rancho Santa Margarita,CA,92688,3196,33.645810,-117.616384,06059,836-611-14,060590320493000,07-29-1997,326363
2130,1088529539,DTGD,16 Via Berrendo,,Rancho Santa Margarita,CA,92688,3196,33.645970,-117.616367,06059,836-611-15,060590320493000,08-12-1997,305000
2131,4932792391,DTGD,12 Via Berrendo,,Rancho Santa Margarita,CA,92688,3196,33.646119,-117.616313,06059,836-611-16,060590320493000,02-20-2015,790000
2132,4746583931,DTGD,10 Via Berrendo,,Rancho Santa Margarita,CA,92688,3197,33.646282,-117.616234,06059,836-611-17,060590320493000,08-15-2000,446000
2133,4584564181,DTGD,11 Via Onagro,,Rancho Santa Margarita,CA,92688,4126,33.646297,-117.615547,06059,836-611-18,060590320493000,03-27-1998,274000
2134,5534102992,DTGD,15 Via Onagro,,Rancho Santa Margarita,CA,92688,4126,33.646135,-117.615634,06059,836-611-19,060590320493000,03-24-1998,263000
2135,5439687524,DTGD,19 Via Onagro,,Rancho Santa Margarita,CA,92688,4126,33.645971,-117.615782,06059,836-611-20,060590320493000,04-01-1998,295000
2136,2375560055,DTGD,20 Via Onagro,,Rancho Santa Margarita,CA,92688,4104,33.645635,-117.615450,06059,836-611-24,060590320493000,08-15-1997,229000
2137,2643825259,DTGD,18 Via Onagro,,Rancho Santa Margarita,CA,92688,4104,33.645741,-117.615318,06059,836-611-25,060590320493000,08-31-2015,825000
2138,5941451236,DTGD,16 Via Onagro,,Rancho Santa Margarita,CA,92688,4104,33.645897,-117.615224,06059,836-611-26,060590320493000,03-27-1998,340500
2139,4178382063,DTGD,14 Via Onagro,,Rancho Santa Margarita,CA,92688,4104,33.646046,-117.615162,06059,836-611-27,060590320493000,12-10-1997,350000
2140,9548058680,DTGD,12 Via Onagro,,Rancho Santa Margarita,CA,92688,4104,33.646187,-117.615093,06059,836-611-28,060590320493000,08-05-2005,969000
2141,7781765500,DTGD,2 Via Babera,,Rancho Santa Margarita,CA,92688,3510,33.644696,-117.615645,06059,836-611-30,060590320493000,05-21-1998,345500
2142,4007064739,DTGD,10 Via Babera,,Rancho Santa Margarita,CA,92688,3510,33.645049,-117.614891,06059,836-611-34,060590320493000,10-21-1999,395000
2143,7926293019,DTGD,12 Via Babera,,Rancho Santa Margarita,CA,92688,3510,33.645061,-117.614653,06059,836-611-35,060590320493000,10-31-2000,609000
2144,2695167937,DTGD,14 Via Babera,,Rancho Santa Margarita,CA,92688,3510,33.645092,-117.614413,06059,836-611-36,060590320493000,05-29-1998,335000
2145,2636554408,DTGD,16 Via Babera,,Rancho Santa Margarita,CA,92688,3510,33.645083,-117.614164,06059,836-611-37,060590320493000,10-01-2020,1085000
2146,8480796226,DTGD,18 Via Babera,,Rancho Santa Margarita,CA,92688,3510,33.645070,-117.613936,06059,836-611-38,060590320493000,11-05-2009,645000
2147,1998661153,DTCP,20 Via Babera,,Rancho Santa Margarita,CA,92688,3510,33.645055,-117.613722,06059,836-611-39,060590320493000,03-22-2002,460000
2148,9962296138,DTGD,11 Via Liebre,,Rancho Santa Margarita,CA,92688,3501,33.646438,-117.613688,06059,836-612-04,060590320493007,12-17-1997,261000
2149,5945745260,DTGD,15 Via Liebre,,Rancho Santa Margarita,CA,92688,3501,33.646434,-117.613459,06059,836-612-05,060590320493007,12-18-1997,393500
2150,5258679978,DTGD,10 Via Liebre,,Rancho Santa Margarita,CA,92688,3501,33.645965,-117.613633,06059,836-612-07,060590320493007,07-28-1999,455000
2151,5266724512,DTGD,2 Via Liebre,,Rancho Santa Margarita,CA,92688,3501,33.645847,-117.614261,06059,836-612-10,060590320493007,12-23-1997,297000
2152,5934756405,DTGD,15 Via Babera,,Rancho Santa Margarita,CA,92688,3511,33.645463,-117.614377,06059,836-612-12,060590320493007,09-04-1998,360500
2153,7056649999,DTGD,17 Via Babera,,Rancho Santa Margarita,CA,92688,3511,33.645470,-117.614149,06059,836-612-13,060590320493007,09-09-1998,332500
2154,1969153615,DTGD,19 Via Babera,,Rancho Santa Margarita,CA,92688,3511,33.645457,-117.613932,06059,836-612-14,060590320493007,09-09-1998,357000
2155,4825256626,DTGD,1 El Corzo,,Rancho Santa Margarita,CA,92688,3507,33.646095,-117.612899,06059,836-621-01,060590320493000,03-07-2011,610000
2156,5854877187,DTGD,11 El Corzo,,Rancho Santa Margarita,CA,92688,3508,33.646056,-117.611989,06059,836-621-06,060590320493000,11-20-1997,291000
2157,2076074890,DTGD,15 El Corzo,,Rancho Santa Margarita,CA,92688,3508,33.646180,-117.611793,06059,836-621-07,060590320493000,10-27-2015,795000
2158,5880116283,DTGD,17 El Corzo,,Rancho Santa Margarita,CA,92688,3508,33.646207,-117.611595,06059,836-621-08,060590320493000,11-14-1997,273000
2159,2710788092,DTGD,20 El Corzo,,Rancho Santa Margarita,CA,92688,3508,33.646079,-117.611431,06059,836-621-09,060590320493000,07-30-2012,650000
2160,3908474387,DTGD,18 El Corzo,,Rancho Santa Margarita,CA,92688,3508,33.645896,-117.611399,06059,836-621-10,060590320493000,11-18-1997,302000
2161,2089249191,DTGD,16 El Corzo,,Rancho Santa Margarita,CA,92688,3508,33.645728,-117.611513,06059,836-621-11,060590320493000,08-12-2020,971000
2162,5499596683,DTGD,14 El Corzo,,Rancho Santa Margarita,CA,92688,3508,33.645684,-117.611706,06059,836-621-12,060590320493000,11-17-1997,311500
2163,9122423392,DTGD,12 El Corzo,,Rancho Santa Margarita,CA,92688,3508,33.645651,-117.611902,06059,836-621-13,060590320493000,11-21-1997,288500
2164,4702323135,DTGD,2 Via Anta,,Rancho Santa Margarita,CA,92688,3505,33.645672,-117.612164,06059,836-621-14,060590320493000,11-26-1997,275000
2165,7072349272,DTGD,10 Via Anta,,Rancho Santa Margarita,CA,92688,3505,33.645033,-117.612075,06059,836-621-18,060590320493000,11-25-1997,266000
2166,4885074040,DTGD,12 Via Anta,,Rancho Santa Margarita,CA,92688,3505,33.644952,-117.612244,06059,836-621-19,060590320493000,12-01-1997,306500
2167,4869319522,DTGD,11 Via Anta,,Rancho Santa Margarita,CA,92688,3505,33.644987,-117.612462,06059,836-621-20,060590320493000,03-31-2004,801000
2168,6623115012,DTGD,2 El Corzo,,Rancho Santa Margarita,CA,92688,3506,33.645710,-117.612950,06059,836-621-26,060590320493000,11-14-1997,244500
2169,3282206787,DTGD,2 Las Fieras,,Rancho Santa Margarita,CA,92688,3503,33.645458,-117.613011,06059,836-621-27,060590320493000,02-02-1998,273000
2170,7502059902,DTGD,1 Via Puma,,Rancho Santa Margarita,CA,92688,3504,33.644649,-117.612984,06059,836-621-31,060590320493000,09-10-2003,700000
2171,1854743896,DTGD,11 Las Fieras,,Rancho Santa Margarita,CA,92688,3502,33.644531,-117.613448,06059,836-631-02,060590320493000,07-02-2002,540000
2172,9463466052,DTGD,15 Las Fieras,,Rancho Santa Margarita,CA,92688,3502,33.644374,-117.613458,06059,836-631-03,060590320493000,02-20-1998,282000
2173,8208077786,DTGD,17 Las Fieras,,Rancho Santa Margarita,CA,92688,3502,33.644204,-117.613465,06059,836-631-04,060590320493000,11-26-2002,595000
2174,9647946194,DTGD,19 Las Fieras,,Rancho Santa Margarita,CA,92688,3502,33.644061,-117.613421,06059,836-631-05,060590320493000,11-05-2018,902500
2175,3403467595,DTGD,21 Las Fieras,,Rancho Santa Margarita,CA,92688,3502,33.643906,-117.613376,06059,836-631-06,060590320493000,03-08-2019,910000
2176,9382983507,DTGD,20 Las Fieras,,Rancho Santa Margarita,CA,92688,3502,33.644107,-117.612955,06059,836-631-12,060590320493000,08-24-2000,433000
2177,9827656902,DTGD,16 Las Fieras,,Rancho Santa Margarita,CA,92688,3502,33.644255,-117.613013,06059,836-631-13,060590320493000,04-10-2007,980000
2178,1374976959,DTGD,1 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4121,33.653512,-117.624575,06059,836-651-01,060590320483000,05-13-1998,213000
2179,4864370219,DTGD,11 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4121,33.653476,-117.624098,06059,836-651-04,060590320483000,04-21-2000,303000
2180,8349352890,DTGD,15 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4121,33.653481,-117.623953,06059,836-651-05,060590320483000,05-14-1998,190000
2181,1861400781,DTGD,17 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4121,33.653477,-117.623802,06059,836-651-06,060590320483000,05-12-1998,201000
2182,7400983268,DTGD,19 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4121,33.653478,-117.623660,06059,836-651-07,060590320483000,05-12-1998,180000
2183,5744498013,DTGD,21 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4121,33.653476,-117.623505,06059,836-651-08,060590320483000,05-19-1998,209500
2184,5326195088,DTGD,20 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4132,33.653161,-117.623632,06059,836-651-12,060590320483001,02-28-2013,485000
2185,2426017423,DTGD,18 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4132,33.653160,-117.623772,06059,836-651-13,060590320483001,05-19-1998,175000
2186,7224412130,DTGD,16 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4132,33.653162,-117.623924,06059,836-651-14,060590320483001,05-25-2001,343000
2187,4935220704,DTGD,12 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4132,33.653163,-117.624071,06059,836-651-15,060590320483001,01-11-2001,300000
2188,3188007902,DTGD,10 Calle San Luis Rey,,Rancho Santa Margarita,CA,92688,4132,33.653164,-117.624222,06059,836-651-16,060590320483001,04-08-2020,760000
2189,1291459752,DTGD,1 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4136,33.652987,-117.624352,06059,836-651-18,060590320483001,07-16-2001,332500
2190,1223484996,DTGD,11 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4136,33.652985,-117.623617,06059,836-651-23,060590320483001,06-30-1998,191000
2191,3351503258,DTGD,15 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4136,33.652984,-117.623465,06059,836-651-24,060590320483001,07-08-1998,216000
2192,5145025196,DTGD,17 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4136,33.652982,-117.623318,06059,836-651-25,060590320483001,10-22-1999,285000
2193,6178049715,DTGD,18 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4137,33.652650,-117.623292,06059,836-651-26,060590320483004,02-05-2019,680000
2194,3879129503,DTGD,16 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4137,33.652666,-117.623432,06059,836-651-27,060590320483004,04-10-2002,339000
2195,7624118005,DTGD,12 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4137,33.652668,-117.623583,06059,836-651-28,060590320483004,07-01-1998,185000
2196,1229481113,DTGD,10 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4137,33.652669,-117.623726,06059,836-651-29,060590320483004,02-05-2016,618000
2197,1212081783,DTGD,2 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4137,33.652670,-117.624316,06059,836-651-33,060590320483004,08-30-2012,398000
2198,7398729144,DTGD,1 Via Estrada,,Rancho Santa Margarita,CA,92688,4138,33.652511,-117.623821,06059,836-651-38,060590320483004,10-28-1998,256000
2199,5690899027,DTGD,2 Via Estrada,,Rancho Santa Margarita,CA,92688,4138,33.652512,-117.623491,06059,836-651-41,060590320483004,05-18-2015,542000
2200,5815513407,DTGD,21 Calle Alamitos,,Rancho Santa Margarita,CA,92688,4134,33.652511,-117.624659,06059,836-651-57,060590320483000,06-15-1998,231000
2201,6599287782,DTGD,19 Calle Alamitos,,Rancho Santa Margarita,CA,92688,4133,33.652632,-117.624668,06059,836-651-58,060590320483000,03-13-2014,612000
2202,5371366972,DTGD,17 Calle Alamitos,,Rancho Santa Margarita,CA,92688,4133,33.652758,-117.624676,06059,836-651-59,060590320483000,06-16-1998,227500
2203,1978686096,DTGD,15 Calle Alamitos,,Rancho Santa Margarita,CA,92688,4133,33.652880,-117.624686,06059,836-651-60,060590320483000,12-16-2013,624000
2204,3985282624,DTGD,11 Calle Alamitos,,Rancho Santa Margarita,CA,92688,4133,33.653006,-117.624693,06059,836-651-61,060590320483000,05-17-2021,885000
2205,8589522313,DTGD,1 Via Clemente,,Rancho Santa Margarita,CA,92688,4119,33.652867,-117.622314,06059,836-652-07,060590320483002,12-28-2012,515000
2206,5332357938,DTGD,2 Via Clemente,,Rancho Santa Margarita,CA,92688,4119,33.652569,-117.622346,06059,836-652-14,060590320483002,03-10-2020,730000
2207,7919751301,DTGD,1 Via Acosta,,Rancho Santa Margarita,CA,92688,4135,33.652398,-117.622288,06059,836-652-15,060590320483002,12-30-1998,220000
2208,4564032545,DTGD,2 Via Acosta,,Rancho Santa Margarita,CA,92688,4135,33.652345,-117.621969,06059,836-652-18,060590320483002,11-16-1998,219000
2209,5310052416,DTGD,21 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4136,33.652887,-117.622999,06059,836-652-32,060590320483001,07-10-2007,680000
2210,8629207218,DTGD,19 Calle Liberacion,,Rancho Santa Margarita,CA,92688,4136,33.652965,-117.623167,06059,836-652-33,060590320483001,06-25-2018,690000
2211,8611757041,DTGD,11 Calle Sonoma,,Rancho Santa Margarita,CA,92688,4123,33.652376,-117.622705,06059,836-652-43,060590320483001,09-02-2003,430000
2212,8136277031,DTGD,15 Calle Sonoma,,Rancho Santa Margarita,CA,92688,4123,33.652248,-117.622711,06059,836-652-44,060590320483001,02-19-1998,206000
2213,3235761446,DTGD,21 Pyrite,,Rancho Santa Margarita,CA,92688,3516,33.650224,-117.612408,06059,836-661-01,060590320493000,12-30-1998,242000
2214,3690469933,DTGD,19 Pyrite,,Rancho Santa Margarita,CA,92688,3516,33.650339,-117.612352,06059,836-661-02,060590320493000,01-03-2000,250000
2215,1347070933,DTGD,17 Pyrite,,Rancho Santa Margarita,CA,92688,3516,33.650457,-117.612303,06059,836-661-03,060590320493000,05-06-2004,605000
2216,4168067293,DTGD,15 Pyrite,,Rancho Santa Margarita,CA,92688,3516,33.650579,-117.612232,06059,836-661-04,060590320493000,12-22-1998,217500
2217,7554030960,DTGD,11 Pyrite,,Rancho Santa Margarita,CA,92688,3516,33.650688,-117.612176,06059,836-661-05,060590320493000,11-24-2003,545000
2218,9801242517,DTGD,1 Plushstone,,Rancho Santa Margarita,CA,92688,3515,33.650938,-117.611680,06059,836-661-09,060590320493000,07-10-2002,325000
2219,1632840676,DTGD,11 Plushstone,,Rancho Santa Margarita,CA,92688,3515,33.650735,-117.611130,06059,836-661-13,060590320493000,03-27-2007,635000
2220,8327247307,DTGD,15 Plushstone,,Rancho Santa Margarita,CA,92688,3515,33.650683,-117.611004,06059,836-661-14,060590320493000,12-17-1998,224500
2221,2245964284,DTIT,17 Plushstone,,Rancho Santa Margarita,CA,92688,3515,33.650619,-117.610866,06059,836-661-15,060590320493000,08-28-2015,122500
2222,9066250259,DTGD,19 Plushstone,,Rancho Santa Margarita,CA,92688,3515,33.650555,-117.610740,06059,836-661-16,060590320493000,07-01-2003,430000
2223,2102401724,DTGD,21 Plushstone,,Rancho Santa Margarita,CA,92688,3515,33.650482,-117.610602,06059,836-661-17,060590320493000,12-23-1998,240000
2224,5505818403,DTTD,2 Plushstone,,Rancho Santa Margarita,CA,92688,3514,33.650627,-117.611803,06059,836-662-01,060590320493009,01-08-2013,425600
2225,4447951219,DTGD,10 Plushstone,,Rancho Santa Margarita,CA,92688,3514,33.650490,-117.611390,06059,836-662-04,060590320493009,08-09-2001,320000
2226,6073579871,DTGD,12 Plushstone,,Rancho Santa Margarita,CA,92688,3514,33.650434,-117.611261,06059,836-662-05,060590320493009,12-22-1998,220000
2227,3865566208,DTGD,18 Plushstone,,Rancho Santa Margarita,CA,92688,3514,33.650307,-117.610984,06059,836-662-07,060590320493009,12-21-1998,254000
2228,5220612018,DTGD,20 Plushstone,,Rancho Santa Margarita,CA,92688,3514,33.650225,-117.610857,06059,836-662-08,060590320493009,12-16-2004,530000
2229,5952471149,DTGD,21 Tanzanite,,Rancho Santa Margarita,CA,92688,3512,33.649854,-117.610771,06059,836-662-24,060590320493009,12-02-2020,730000
2230,2482951079,DTGD,19 Tanzanite,,Rancho Santa Margarita,CA,92688,3512,33.649924,-117.610884,06059,836-662-25,060590320493009,05-28-1999,242000
2231,3048744643,DTGD,17 Tanzanite,,Rancho Santa Margarita,CA,92688,3512,33.650000,-117.611009,06059,836-662-26,060590320493009,03-10-2006,708000
2232,6698627286,DTGD,15 Tanzanite,,Rancho Santa Margarita,CA,92688,3512,33.650093,-117.611117,06059,836-662-27,060590320493009,07-31-2003,512500
2233,7604031318,DTGD,11 Tanzanite,,Rancho Santa Margarita,CA,92688,3512,33.650156,-117.611246,06059,836-662-28,060590320493009,05-02-2002,368000
2234,9266284970,DTGD,1 Tanzanite,,Rancho Santa Margarita,CA,92688,3512,33.650421,-117.611905,06059,836-662-33,060590320493009,12-03-1998,221500
2235,7112343558,DTGD,20 Pyrite,,Rancho Santa Margarita,CA,92688,3517,33.650134,-117.612015,06059,836-663-01,060590320493011,12-02-1998,280000
2236,4826704463,DTGD,10 Tanzanite,,Rancho Santa Margarita,CA,92688,3513,33.649857,-117.611461,06059,836-663-05,060590320493011,07-06-2001,347000
2237,9376243411,DTGD,12 Tanzanite,,Rancho Santa Margarita,CA,92688,3513,33.649788,-117.611332,06059,836-663-06,060590320493011,05-27-1999,253000
2238,8463438928,DTGD,16 Tanzanite,,Rancho Santa Margarita,CA,92688,3513,33.649725,-117.611208,06059,836-663-07,060590320493011,06-19-2015,615000
2239,4631914189,DTGD,20 Tanzanite,,Rancho Santa Margarita,CA,92688,3513,33.649639,-117.611091,06059,836-663-08,060590320493011,02-01-2002,336000
2240,4741446923,DTGD,21 Ametrine Way,,Rancho Santa Margarita,CA,92688,3527,33.649515,-117.611355,06059,836-663-25,060590320493011,10-29-1999,253000
2241,6962246579,DTGD,19 Ametrine Way,,Rancho Santa Margarita,CA,92688,3527,33.649574,-117.611479,06059,836-663-26,060590320493011,03-24-2003,380000
2242,8663066590,DTGD,17 Ametrine Way,,Rancho Santa Margarita,CA,92688,3527,33.649648,-117.611608,06059,836-663-27,060590320493011,10-29-1999,261500
2243,2398849840,DTGD,15 Ametrine Way,,Rancho Santa Margarita,CA,92688,3527,33.649709,-117.611734,06059,836-663-28,060590320493011,05-19-2022,1100000
2244,6195964484,DTGD,11 Ametrine Way,,Rancho Santa Margarita,CA,92688,3527,33.649775,-117.611862,06059,836-663-29,060590320493011,10-28-1999,261000
2245,9802583800,DTGD,2 Ametrine Way,,Rancho Santa Margarita,CA,92688,3526,33.649933,-117.612644,06059,836-671-01,060590320493006,09-30-2010,435000
2246,7460229904,DTGD,10 Ametrine Way,,Rancho Santa Margarita,CA,92688,3526,33.649585,-117.612193,06059,836-671-05,060590320493006,10-29-1999,263500
2247,3604610987,DTGD,12 Ametrine Way,,Rancho Santa Margarita,CA,92688,3526,33.649506,-117.612073,06059,836-671-06,060590320493006,10-31-2002,397500
2248,4543177916,DTCP,14 Ametrine Way,,Rancho Santa Margarita,CA,92688,3526,33.649446,-117.611948,06059,836-671-07,060590320493006,02-28-2002,337000
2249,6303693735,DTGD,16 Ametrine Way,,Rancho Santa Margarita,CA,92688,3526,33.649380,-117.611821,06059,836-671-08,060590320493006,10-29-1999,254500
2250,7583591489,DTGD,18 Ametrine Way,,Rancho Santa Margarita,CA,92688,3526,33.649304,-117.611706,06059,836-671-09,060590320493006,03-28-2003,430000
2251,2330464340,DTGD,20 Ametrine Way,,Rancho Santa Margarita,CA,92688,3526,33.649240,-117.611572,06059,836-671-10,060590320493006,08-21-2003,495000
2252,3234123331,DTGD,21 Korite,,Rancho Santa Margarita,CA,92688,3531,33.649100,-117.611795,06059,836-671-25,060590320493006,05-14-2021,967000
2253,5319828391,DTGD,19 Korite,,Rancho Santa Margarita,CA,92688,3531,33.649167,-117.611922,06059,836-671-26,060590320493006,10-22-1999,270500
2254,8215686707,DTGD,17 Korite,,Rancho Santa Margarita,CA,92688,3531,33.649233,-117.612045,06059,836-671-27,060590320493006,02-28-2006,730000
2255,3330127763,DTGD,15 Korite,,Rancho Santa Margarita,CA,92688,3531,33.649298,-117.612173,06059,836-671-28,060590320493006,10-18-1999,290500
2256,1693653300,DTGD,1 Korite,,Rancho Santa Margarita,CA,92688,3531,33.649492,-117.612553,06059,836-671-31,060590320493006,10-15-1999,290500
2257,9953130195,DTGD,2 Lazurite,,Rancho Santa Margarita,CA,92688,3528,33.649743,-117.612700,06059,836-671-32,060590320493006,04-15-2005,710000
2258,4961848091,DTGD,10 Lazurite,,Rancho Santa Margarita,CA,92688,3528,33.649523,-117.612851,06059,836-671-34,060590320493006,01-22-2004,579000
2259,5922002190,DTGD,14 Lazurite,,Rancho Santa Margarita,CA,92688,3528,33.649404,-117.612918,06059,836-671-35,060590320493006,06-20-2012,460000
2260,4071896105,DTGD,16 Lazurite,,Rancho Santa Margarita,CA,92688,3528,33.649303,-117.613002,06059,836-671-36,060590320493006,06-25-1999,267500
2261,2968016287,DTGD,18 Lazurite,,Rancho Santa Margarita,CA,92688,3528,33.649199,-117.613093,06059,836-671-37,060590320493006,06-16-2006,740000
2262,3058072831,DTGD,20 Lazurite,,Rancho Santa Margarita,CA,92688,3528,33.649098,-117.613184,06059,836-671-38,060590320493006,05-28-1999,279500
2263,7160888161,DTGD,15 Spinel Ct,,Rancho Santa Margarita,CA,92688,3509,33.648224,-117.613032,06059,836-671-45,060590320493006,08-29-2000,317000
2264,4375798619,DTGD,11 Spinel Ct,,Rancho Santa Margarita,CA,92688,3509,33.648349,-117.613126,06059,836-671-46,060590320493006,08-29-2000,367000
2265,5656706276,DTGD,1 Spinel Ct,,Rancho Santa Margarita,CA,92688,3509,33.648738,-117.613484,06059,836-671-50,060590320493006,08-30-2000,303500
2266,5603791693,DTGD,2 Spinel Ct,,Rancho Santa Margarita,CA,92688,3509,33.648590,-117.613776,06059,836-671-51,060590320493006,08-29-2000,286000
2267,7684642782,DTGD,10 Spinel Ct,,Rancho Santa Margarita,CA,92688,3509,33.648134,-117.613460,06059,836-671-55,060590320493006,08-29-2000,306500
2268,1284582271,DTGD,12 Spinel Ct,,Rancho Santa Margarita,CA,92688,3509,33.648029,-117.613371,06059,836-671-56,060590320493006,08-29-2000,322000
2269,8582330476,DTGD,12 Korite,,Rancho Santa Margarita,CA,92688,3532,33.649035,-117.612415,06059,836-672-03,060590320493001,11-30-1999,261500
2270,4645383271,DTGD,16 Korite,,Rancho Santa Margarita,CA,92688,3532,33.648966,-117.612295,06059,836-672-04,060590320493001,10-26-1999,281000
2271,1774070165,DTGD,18 Korite,,Rancho Santa Margarita,CA,92688,3532,33.648901,-117.612165,06059,836-672-05,060590320493001,01-18-2019,727000
2272,8342273126,DTGD,20 Korite,,Rancho Santa Margarita,CA,92688,3532,33.648837,-117.612040,06059,836-672-06,060590320493001,05-17-2018,749000
2273,8130999956,DTTD,21 Anglesite,,Rancho Santa Margarita,CA,92688,3524,33.648063,-117.611463,06059,836-672-14,060590320493001,11-09-2010,421000
2274,7926095677,DTGD,11 Feldspar Way,,Rancho Santa Margarita,CA,92688,3518,33.647878,-117.612755,06059,836-681-06,060590320493000,10-29-2019,732500
2275,8056260096,DTGD,15 Feldspar Way,,Rancho Santa Margarita,CA,92688,3518,33.647775,-117.612849,06059,836-681-07,060590320493000,12-10-1998,298000
2276,9877144709,DTGD,17 Feldspar Way,,Rancho Santa Margarita,CA,92688,3518,33.647668,-117.612969,06059,836-681-08,060590320493000,12-11-1998,288500
2277,3094790161,DTGD,19 Feldspar Way,,Rancho Santa Margarita,CA,92688,3518,33.647528,-117.612949,06059,836-681-09,060590320493000,11-17-2000,365000
2278,4488755232,DTGD,21 Feldspar Way,,Rancho Santa Margarita,CA,92688,3518,33.647410,-117.612843,06059,836-681-10,060590320493000,03-22-2002,399000
2279,3684844227,DTGD,2 Feldspar Way,,Rancho Santa Margarita,CA,92688,3519,33.648023,-117.612013,06059,836-682-01,060590320493003,09-01-2006,776000
2280,9086043783,DTGD,10 Feldspar Way,,Rancho Santa Margarita,CA,92688,3519,33.647750,-117.612373,06059,836-682-04,060590320493003,12-31-1998,273000
2281,3080958819,DTGD,16 Feldspar Way,,Rancho Santa Margarita,CA,92688,3519,33.647633,-117.612508,06059,836-682-05,060590320493003,07-30-2002,416000
2282,5649380752,DTGD,20 Anglesite,,Rancho Santa Margarita,CA,92688,3522,33.647896,-117.611101,06059,836-683-06,060590320493010,04-13-2010,545000
2283,2346831570,DTGD,18 Anglesite,,Rancho Santa Margarita,CA,92688,3522,33.648004,-117.611000,06059,836-683-07,060590320493010,11-19-1999,319500
2284,7310745978,DTGD,16 Anglesite,,Rancho Santa Margarita,CA,92688,3522,33.648112,-117.610916,06059,836-683-08,060590320493010,11-19-1999,297000
2285,2723348248,DTGD,14 Anglesite,,Rancho Santa Margarita,CA,92688,3522,33.648229,-117.610826,06059,836-683-09,060590320493010,11-22-1999,322500
2286,7285824456,DTGD,12 Anglesite,,Rancho Santa Margarita,CA,92688,3522,33.648323,-117.610711,06059,836-683-10,060590320493010,11-23-1999,340000
2287,8443676375,DTGD,10 Anglesite,,Rancho Santa Margarita,CA,92688,3522,33.648408,-117.610569,06059,836-683-11,060590320493010,12-16-1999,279000
2288,7515488233,DTGD,2 Anglesite,,Rancho Santa Margarita,CA,92688,3522,33.648671,-117.610049,06059,836-683-15,060590320493010,11-24-1999,306000
2289,2294151201,DTGD,1 Ammolite,,Rancho Santa Margarita,CA,92688,3521,33.648512,-117.609878,06059,836-683-16,060590320493010,12-07-1999,340000
